,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
39,-255.2640228,118.528038,-18.59431839,43.32440567,-31.82385826,30.47318459,-22.26919174,-10.52567768,-6.32891798,-21.42994881,-6.811125278,-7.785655499,-13.20791054,-10.78128338,9.846173286,-8.590806961,-11.69359589,2.622374058,-3.913310051,-11.52990818
40,-122.427496,36.87552333,15.55118049,11.04578756,-1.889578293,5.277872067,-4.563467159,-7.649210685,-5.485851391,-11.94527499,-6.815281339,-5.679194617,-8.096106092,-4.912646517,-1.047604648,-3.523519594,-4.727835515,-1.266113375,-3.308039549,-3.732251621
41,-300.5331421,109.5939102,-17.15238953,38.56575012,-35.85301971,33.42262268,-30.10902023,-7.068825245,-12.26299477,-22.46123123,-5.483890533,-8.103860855,-14.13423538,-4.730159283,7.744970798,-15.86746025,-8.352547646,4.200302601,-8.84181118,-8.065675735
42,-269.0144653,91.36310577,-25.16306496,74.82134247,-15.94167995,-4.554309845,2.518430471,-14.78390312,-15.01256752,-0.73472178,-1.274312615,-18.5925312,-9.995746613,-2.264765263,-7.582026958,-17.00540543,-3.255958796,-1.032858491,-17.12967873,1.785083055
43,-145.5695489,31.51881105,4.205329381,28.34767152,2.766141997,-3.649030748,-2.077365768,-6.812502749,-11.18185635,-3.463540118,-0.878320339,-13.27349537,-7.510051328,-1.806651776,-7.445635873,-10.35966264,-3.278694613,-2.815803071,-8.052001093,-1.650651988
44,-308.9582825,79.63916016,-18.75919724,70.31211853,-20.19033241,-1.658419013,-6.196293354,-18.1384697,-17.431633,-0.130945951,-3.923415899,-22.58695793,-6.17462492,-4.361424446,-13.06089973,-18.20406914,0.017834473,-7.670337677,-12.87587738,3.303441525
45,-238.3890533,147.810379,-14.25090885,27.81728935,-30.55508041,-19.16157341,-26.33117867,-17.03863144,-13.39910984,-19.14922333,-5.83928299,-4.132394314,-17.87940025,-16.45523262,-0.389885902,-9.444259644,3.015883446,-0.042812027,-2.90883255,-4.054152966
46,-105.8270528,54.82043397,13.38364838,9.10400327,-8.904410226,-18.3173805,-17.55862645,-15.41031305,-10.99275696,-9.406268839,-3.985889706,-4.269715652,-11.29271142,-9.254088834,-4.176139752,-4.501787854,0.532180428,2.556047539,-1.036433543,-2.620125654
47,-280.7199402,130.7412567,-13.29245758,23.09625816,-34.50569153,-22.15727806,-28.28373718,-16.44814682,-13.56074333,-17.54717064,-4.97931385,-7.369575977,-20.83398438,-10.80764771,0.795404911,-7.565655231,4.084434032,-2.408599138,-5.485795975,-6.228628635
48,-277.9663696,105.1783676,7.796020031,10.86005688,4.261779308,-6.022360802,1.419579625,-6.522892475,-3.343303919,0.474758178,-13.19770718,6.523892403,0.508161902,-15.33272552,-4.91157341,5.298947811,-11.17945766,1.799714088,-6.739899158,2.909116983
49,-143.0932793,60.8521892,19.54041505,7.518591445,1.895357201,-1.047591,-1.213826185,-5.009024142,-3.370776719,-3.700855337,-5.449013871,2.115149493,-2.023147123,-10.67710876,-4.154682528,0.820193772,-5.10619939,-2.905698576,-1.97387939,-1.669276705
50,-329.7019653,100.5096512,6.188257217,8.434666634,0.429157227,-5.283509731,0.695637643,-8.349108696,-2.938566923,-2.684604406,-11.37104893,7.492054462,-6.656057835,-17.44649887,0.538089752,-0.070132881,-10.38688087,0.960931182,-5.020059109,0.317612708
51,-240.8036804,101.6155624,13.60575962,32.7199707,7.680407524,-14.59167099,-5.193208694,-27.48492813,-24.09823036,-1.670195937,-2.269726038,-5.800833702,-18.74092865,-3.034122944,-12.86819267,-11.16162491,-13.01440239,-1.515529752,-19.96442032,-6.910256386
52,-240.3489159,101.2832904,13.68349576,32.7185469,7.560578064,-14.48965985,-5.271004477,-27.33127851,-24.08757769,-1.73710992,-2.221726259,-5.848100711,-18.65188345,-3.066439301,-12.84076663,-11.08305183,-13.10487202,-1.494182219,-19.95608222,-6.92771232
53,-297.1101379,98.81243896,10.14305782,33.58484268,-0.387229085,-17.18522644,-10.46295738,-31.60488319,-21.60776901,3.399351358,-0.88877207,-8.903727531,-17.2605629,-2.807250738,-15.24288559,-10.97454834,-10.07315636,-4.839267254,-22.40508461,-6.431663036
54,-288.4329529,125.2799225,22.92037201,21.02682304,-18.67381859,2.208477497,-33.69581223,1.38861692,-14.01896954,-22.43365669,-4.793280602,-7.645668983,-3.652650356,-13.74055767,1.044174552,-4.922584057,-5.505052567,-7.093688011,-5.842134953,-6.005353451
55,-158.7668431,48.48948642,25.04006188,9.465854171,-5.520060105,-7.584516799,-16.5088573,-5.730521186,-10.94945406,-14.42494231,-6.24642302,-5.891321504,-4.080089573,-6.362957262,-3.081984822,-2.163625215,-3.803029033,-5.539452705,-4.522990975,-3.847300216
56,-348.3608093,132.0383911,18.5827961,21.15195274,-27.79039383,3.344117641,-40.63509369,8.551074028,-22.7208004,-18.79623032,-3.332080841,-5.681976795,-3.798504353,-12.84274483,4.682000637,-8.611337662,-3.106108189,-7.88804245,-4.054507732,-8.355588913
57,-303.0881042,130.1419525,17.13525963,25.42087364,26.12232208,1.372987986,-3.567216873,-2.207726717,-5.630336761,4.385215759,-17.38983345,-15.44283199,-7.248281002,-6.198565006,-10.53676701,2.686978579,-0.477193564,-2.365659237,-1.983808041,-2.374908209
58,-275.7047802,107.0319733,23.26083641,25.22343517,22.90648389,3.750478777,-4.322972051,-2.80680771,-3.703505485,0.366348865,-15.76565303,-15.21852104,-5.67368611,-6.735987914,-9.538082682,0.855094734,-0.172922343,-1.9740755,-2.049985482,-2.064651362
59,-357.7819824,117.0009842,18.16882324,26.23728371,20.54807091,0.042132311,-4.515795708,-2.589672089,-4.363896847,-0.924288034,-20.28217697,-13.86906147,-3.594130516,-6.895610809,-5.816326141,5.865570068,-0.756798327,-1.861176372,-1.556919217,-4.091628075
60,-284.5020752,86.07550049,-8.460762024,47.77474976,-16.60090446,-4.637905598,7.666033268,-9.29640007,-19.35823631,-6.411166191,-1.887226701,-10.32015419,-10.36964512,3.592979908,-0.136242121,-17.63457489,-3.309896469,-1.882648587,-14.72223377,3.562608004
61,-143.406809,29.31471359,6.567206712,20.07113168,-0.345062134,-2.918129284,0.666289046,-6.738104338,-13.56649928,-7.636229982,-0.81312579,-6.932220916,-7.057066808,1.188408414,-2.849392119,-11.28429044,-3.326406635,-1.392187779,-7.137945001,-0.614041144
62,-348.031311,88.5957489,-8.237034798,50.32208252,-26.95468903,0.199762642,2.375355959,-12.20504379,-20.48272133,-4.396374702,-2.709414721,-11.94262791,-7.869374752,3.847460985,-7.730080605,-18.55503082,1.644442201,-6.677370548,-9.677224159,6.195950985
63,-295.6722107,99.71611786,28.143507,-0.182976589,2.393150568,-5.825969696,-4.856506348,-21.26458359,-15.86401558,-4.579874039,-4.172032833,2.676003933,-9.342432022,-1.004124999,-13.13088608,-5.443954468,-17.70781708,-7.628927231,-11.46163368,-5.749087811
64,-124.4278665,29.0651698,17.3159293,1.897795914,-0.272263262,-2.463797623,-5.916418716,-10.69464105,-8.843133644,-3.374794236,-1.417578028,-0.531915406,-1.46769039,-1.628574779,-5.789326742,-5.464667344,-8.706055266,-6.797390337,-6.69668787,-5.065781483
65,-354.7342529,95.80628204,26.61433792,-0.933761239,0.49144876,-7.403547764,-9.725429535,-23.34475136,-15.37904739,-4.030290604,-2.264532328,0.144269481,-10.32576656,-3.743690014,-15.95471668,-8.170873642,-20.49212646,-6.280846119,-12.02889633,-6.139077663
66,-348.0688171,62.76401901,-24.08803749,16.91870499,-11.47643661,3.585154295,-19.24466705,-9.475197792,-11.98126316,-6.47053957,1.48577714,-8.114689827,2.060483694,-2.725976944,3.958166838,-0.94885993,-2.8139956,-3.619247198,-1.762725353,-0.436388612
67,-229.9576006,35.27106873,-3.089796772,11.57872594,2.001607438,0.464390555,-11.31876567,-10.15784742,-8.27312512,-4.604736095,-0.149907359,-4.777246414,-1.281320269,-2.082722222,-0.544929009,-1.970459411,-5.304318683,-4.362390578,-1.899818564,-0.980814088
68,-391.6490173,54.76576233,-20.52156448,18.61617279,-8.027567863,0.955130816,-22.4172039,-9.8848629,-12.33282852,-2.648772478,0.413757324,-7.064114571,2.732763767,-2.427221298,3.810337543,-3.481353045,-3.754011869,-4.440598011,-0.69061166,-3.132448435
69,-308.1103821,78.56075287,-22.21764374,54.54344177,-23.54120064,35.56705856,-20.37887192,-1.519892812,-8.906565666,-11.3514328,-0.387700468,-14.11819458,-6.098103046,-10.06673431,2.372536898,-9.912148476,-2.918302536,-4.94207859,-2.677487135,-4.243709087
70,-139.8638479,18.34293761,3.228428496,13.2040901,-0.890600694,6.220662888,-4.482328922,-5.224362079,-4.457434874,-7.964647426,-2.502159109,-5.951031232,-5.302022585,-2.127096118,-1.053685433,-3.986964402,-4.634889811,-2.489605431,-1.49466756,-1.776950437
71,-354.8676147,71.44606781,-20.3432045,54.66060638,-24.60372543,37.71526337,-30.16962624,2.000835657,-15.82977772,-9.75066185,-6.228040218,-14.33617401,-7.345511436,-7.546485424,1.255645871,-12.66520309,-0.853355467,-6.314405441,0.919938564,-4.587264061
72,-202.1221313,123.8794098,-35.7350235,19.86418533,-13.4632349,21.91219521,-24.72188759,18.9884758,-30.71960258,-12.07008171,-5.951584816,-18.12965202,-0.079547733,-17.52434158,0.464933604,-9.516007423,-1.461245179,-4.990698814,-7.634931087,-1.486606836
73,-193.321991,113.8285535,-28.74033991,15.01677893,-9.677893089,18.25629181,-20.78549585,15.63178773,-28.11301419,-13.20066708,-5.764115477,-17.43553593,-1.098920725,-16.23926534,-0.612974041,-8.315690793,-2.278091715,-4.300484241,-8.027738647,-0.926494966
74,-247.0058746,117.19664,-36.27610779,19.09614563,-15.31037331,20.83987808,-29.3218441,19.95325851,-40.207901,-5.013504028,-11.79819202,-13.64895248,-4.774374962,-18.30957413,0.429542601,-11.86578369,1.182531118,-8.979899406,-6.27857542,0.782092094
75,-403.70755,98.7239151,-36.88908386,22.40433311,6.002093315,-12.44641781,-5.971112728,-7.102850914,-10.55915546,-7.174089432,-8.864714622,-14.7202673,-0.340095699,-7.39923048,-11.91416836,-1.350658894,-7.587957859,-8.004567146,-3.226932049,-2.851705551
76,-135.88316,22.06366446,-0.19589039,2.804707206,3.152816704,-3.243952396,-5.008413877,-4.463991098,-4.221415181,-3.206565436,-4.279449553,-4.911783007,-1.702870128,-3.02666526,-5.373179134,-2.265979502,-1.64247814,-3.636752026,-1.03705605,-0.707808374
77,-469.3722229,102.5736465,-44.23078156,23.24369049,-1.212452054,-13.60629749,-10.35337353,-7.90723753,-12.81165886,-4.679786205,-10.82373238,-13.18207264,3.428682089,-10.36269379,-8.914061546,0.582735717,-9.637190819,-7.283169746,-1.658119917,-6.444664001
78,-289.6787109,67.19763947,22.32411957,22.14611053,4.649291039,-15.1749773,-15.3303566,-15.79098606,-5.557007313,-0.169262677,-7.950850964,2.25086832,-15.34039116,-4.637942791,-5.669744968,-8.704197884,-12.37852764,-1.592392087,-12.86756611,-2.612852097
79,-227.7447345,41.69867055,21.44344239,14.19222933,2.522378679,-12.82758074,-13.70242093,-11.77648327,-5.83581504,-0.204277247,-4.263456563,-2.687633539,-9.492426625,-6.183128233,-3.066354653,-7.497746878,-9.462308588,-1.936663239,-10.76141101,-5.0793775
80,-345.2266235,62.26077652,21.34207535,22.08390236,-2.133241177,-19.41537857,-20.48913193,-14.33459473,-3.123721123,0.270793319,-8.4129076,-0.803204417,-16.8877449,-3.694372177,-7.090912819,-11.26348591,-10.1273632,-3.749391556,-12.94303608,-3.201745272
81,-295.910675,97.77980042,-15.53643703,29.2094841,-20.6942215,17.31638527,-13.48996067,-20.55425072,-4.161893368,-10.02116013,-12.46537018,-1.761908889,-11.79609203,-8.077240944,7.339776993,-11.57137203,-7.678063393,2.219938755,1.744876742,-10.11186504
82,-157.8155788,45.06012631,8.455221447,8.068033179,-4.936505175,1.561470674,-4.970467174,-13.69006564,-4.812097661,-7.926827944,-8.046051953,-2.093174796,-6.952510057,-3.823701108,0.445800547,-6.569948913,-5.879786656,0.559027556,-1.732741626,-4.620335655
83,-334.2417908,89.45215607,-16.52729797,26.11712456,-20.4198761,17.11549568,-19.54971313,-19.86976433,-3.248626947,-13.01506042,-10.29284859,-1.390238166,-14.20871639,-2.448569059,4.580550194,-14.63230228,-4.038161278,5.691623211,-3.82337594,-9.670371056
84,-260.2500916,64.28418732,43.44137192,13.13961506,-3.246071815,-1.73758626,-17.60906029,-27.32258224,-10.34849262,-2.266301632,-7.2744174,-0.75564158,-15.72095394,-0.995912433,-5.271600246,-3.911395788,-16.17505455,3.271085739,-17.57056236,-7.095485687
85,-205.8141242,42.87923555,37.19057447,9.566010507,-0.712326024,-4.827634725,-15.76623546,-19.92682013,-11.2185364,-3.808818294,-5.272764471,-4.148675084,-9.234699013,-3.352353297,-3.999250188,-4.763055623,-10.64031543,-1.732252199,-12.05909466,-8.638747465
86,-316.2893982,63.72796249,45.13614273,8.392100334,-8.717565536,-2.279572964,-22.01771164,-27.15492249,-8.416259766,-1.194365382,-6.659438133,-3.3986516,-17.17461777,0.404223561,-5.574701786,-7.949857235,-13.47759247,-0.551498413,-19.89981842,-7.633779526
87,-253.8112335,108.0417175,21.77270317,26.13841057,8.445749283,-11.55423355,-1.554315925,-20.83480072,-22.87050056,-11.05876637,-0.29330501,-5.778457165,-18.32111931,-5.115437031,-10.10294914,-12.63288498,-17.59163475,-1.317371249,-10.93723869,-9.69299984
88,-227.1523995,89.44273847,23.54011995,23.27614307,8.156738483,-8.128328485,-3.950004216,-18.25916141,-22.6139307,-10.71458624,-0.8677855,-7.48870651,-15.52820387,-6.434354123,-8.820464539,-13.45182635,-15.66880141,-2.89204546,-9.787179705,-10.34211891
89,-307.4277039,99.43666077,17.72933388,24.03018188,1.073366284,-13.0530138,-6.094224453,-24.62285995,-24.30732155,-7.658225536,1.291257977,-11.83978939,-17.10179329,-5.089025021,-10.45526218,-15.74967098,-12.2459383,-0.423299581,-14.70471859,-11.87738132
90,-241.7396698,93.88252258,-7.682683468,30.74915886,4.964864254,11.22344112,-16.43435287,-7.054569244,-6.941323757,-4.37247324,-2.298090696,-2.797787428,-13.70254898,-7.000143051,-9.184088707,3.333360195,-12.53834152,-5.200267792,-8.218643188,-4.299431324
91,-136.2411193,40.5597159,7.382296262,11.78712047,7.740253782,0.581443793,-6.990404689,-8.38807632,-4.784050357,-4.163181448,-1.869082738,-3.138572326,-7.661901688,-7.704418516,-4.202595874,-2.702192035,-5.869336176,-5.822600602,-5.123324685,-5.097574048
92,-294.1716309,89.0970459,-8.88896656,27.83345795,1.999312758,5.602960587,-21.43393707,-8.487603188,-6.436541557,-4.27571249,-3.077180386,-7.129593372,-14.0803299,-6.962598324,-4.795062542,1.040220261,-12.51140404,-3.186595678,-8.206772804,-4.654602528
93,-305.368927,138.2129974,-21.35756111,6.151884556,-37.52153397,0.274745703,1.865006924,-23.3824482,-9.124476433,-7.887457848,-4.319386959,-15.20669079,-1.764829874,-3.104433298,-14.49836254,0.723749161,-4.85039854,-4.963354111,-4.957006931,-10.52402401
94,-138.0732563,50.18469157,11.42391553,-4.806829137,-10.08657779,-3.903574632,-1.293316266,-6.542940136,-8.395619134,-5.84231366,-5.633640134,-5.274641017,-3.119917599,-3.447027317,-3.956058972,-2.387469011,-3.113844286,-3.155459967,-3.613094999,-5.09350072
95,-355.2360229,140.6889038,-24.77738571,3.746301413,-36.14209747,5.880364418,-3.237849712,-25.32134819,-7.974043846,-7.31167078,-7.24318552,-16.356987,-0.478500128,-9.565419197,-12.70409107,0.567988276,-10.61660194,-4.308200836,-6.444425106,-9.039307594
96,-279.2563171,149.3155518,-23.23788452,42.6482811,20.15047836,-6.971466541,-14.52300835,8.358372688,-22.28286171,-6.741648674,-13.68592072,-22.40623283,-8.610138893,-16.34484673,2.585006952,-1.987935662,-7.361779213,-7.481636524,-2.016577482,-8.343631744
97,-161.4036438,60.24453567,11.89770046,20.60174012,18.68183072,-3.214426211,-7.812926043,-0.935211159,-9.310532199,-12.95101456,-12.90426639,-14.79335741,-12.70810884,-9.874715739,-2.158446675,-1.052712223,-5.73378993,-6.293164418,-3.451698256,-4.854037657
98,-308.8157043,139.4023438,-24.45064163,38.11724854,15.69829655,-12.12111759,-12.87817192,6.125978947,-26.85549736,-8.913676262,-21.44051743,-22.5473156,-9.540726662,-11.37492371,3.962410927,-6.310731888,-10.33634281,-7.721169472,-2.965381622,-9.727611542
99,-365.5894775,69.69313812,-19.8458252,34.78907776,14.59194851,-9.48459053,-5.817678928,-6.817007542,-11.54152393,-7.542319298,-12.04985809,-14.44849968,-1.669741869,-7.742190838,-7.648582935,-1.671407223,-8.288103104,-4.7641716,-0.967158377,-4.014127254
100,-157.835615,22.53336319,3.253881616,15.13665471,9.085628297,-5.158732734,-4.349091674,-3.884229749,-7.761957256,-8.01412444,-9.036463916,-8.060975979,-3.050238053,-4.528010609,-4.713686195,-0.187375747,-1.390879184,-2.005804024,-0.088565793,-1.301427106
